# España: Datos de población del IEN, a 1 de Enero (Detalle municipal)
#   https://administracionelectronica.navarra.es/GN.InstitutoEstadistica.Web/DescargaFichero.aspx?Fichero=\web\agregados\1_poblacion\11_pob_cifras_poblacion\111_pob_cifras_padrones\pob_mun_z2000_sexo_edad_ien.xlsx
1,Valle de Egüés,2015,19603
1,Valle de Egüés,2016,20046
1,Valle de Egüés,2017,20417
2,Valle de Egüés,2015,19603
2,Valle de Egüés,2016,20046
2,Valle de Egüés,2017,20417
